header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Everard Meysterweg 7,3817 HA Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42688354-everard-meysterweg-7/?navigateSource=resultlist,20220129_040314,"€ 465,000 kosten koper","€ 4,697    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1906,Bouwkundige keuring,Living area99 m²Other space inside the building14 m²External storage space19 m²,99 m²,14 m²,19 m²,351 m²,424 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an loft and a basement","Skylight, optical fibre and TV via cable",G        What does this mean?,No insulation,CH boiler,CH boiler and gas water heater,"Remeha (gas-fired combination boiler from 2018, in ownership)",351 m²,Full ownership,In residential district,Back garden and front garden,"221 m² (27 meter deep and 8,2 meter broad)",Attached brick storage,Electricity and heating,Detached wooden garage,1 car,Electricity,Parking on private property and public parking,no
