header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aronskelkweg 48 D,2555 GK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42677213-aronskelkweg-48-d/?navigateSource=resultlist,20220131_231220,"€ 399,000 kosten koper","€ 5,320    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 131.00 per month,Apartment with shared street entrance (apartment),Resale property,1952,Combination roof,Living area75 m²Exterior space attached to the building23 m²External storage space3 m²,75 m²,23 m²,3 m²,248 m³,4 rooms (2 bedrooms),1 bathroom,Toilet,1 story,5th floor,C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 113,86 per year",Alongside a quiet road and in residential district,Sun terrace,Roof terrace present,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 131.00 per month),Yes,No,Yes,no
