header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
17 - hoekwoning type C - Hof van Gemert (Bouwnr. 17),5421 Gemert        ,https://www.funda.nl/en/koop/gemert/huis-42677720-17-hoekwoning-type-c-hof-van-gemert-bouwnr-17/?navigateSource=resultlist,20220129_204916,"€ 360,000 vrij op naam","€ 2,500    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under option,Available in consultation,"Single-family home, corner house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area144 m²External storage space6 m²,144 m²,6 m²,130 m²,420 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Mechanical ventilation,A        What does this mean?,Completely insulated,Complete floor heating,CH boiler,130 m² (part of parcel),Back garden and front garden,"49 m² (9,25 meter deep and 5,25 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Public parking,no
