header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Parklaan 10,2597 LC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685631-nieuwe-parklaan-10/?navigateSource=resultlist,20220131_204239,"€ 627,000 kosten koper","€ 4,860    The asking price per m² (€ 627,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Under offer,Available in consultation,€ 409.16 per month,Apartment with shared street entrance (apartment),Resale property,1979,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Energie Prestatie Advies,Living area129 m²Other space inside the building13 m²Exterior space attached to the building4 m²External storage space25 m²,129 m²,13 m²,4 m²,25 m²,394 m³,4 rooms (2 bedrooms),2 bathrooms,"Sauna, bath, shower and toilet",1 story,2nd floor,"Outdoor awning, elevator, flue, sauna, sliding door, TV via cable and swimming pool",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership","Alongside park, In wooded surroundings, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking,Parking on private property,Yes,Yes,Yes (€ 409.16 per month),Yes,Yes,Yes,no
