header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Smakkelaarsveld 45,3511 EA Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42673080-smakkelaarsveld-45/?navigateSource=resultlist,20220131_162055,"€ 450,000 kosten koper","€ 5,294    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 155.00 per month,Galleried apartment (apartment),Resale property,1975,Disabled access friendly and accessible for seniors,Flat roof,Living area85 m²Exterior space attached to the building17 m²External storage space2 m²,85 m²,17 m²,2 m²,276 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,District heating,Electrical boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-01-2070),€ 865 per year,In center,Roof terrace present,Built-in,Underground parking,Parking garage,Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
