header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Herenweg 35,1715 EG Spanbroek        ,https://www.funda.nl/en/koop/spanbroek/huis-42654149-herenweg-35/?navigateSource=resultlist,20220127_202156,"€ 650,000 kosten koper","€ 3,218    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (202 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1951,Gable roof covered with roof tiles,Living area202 m²Other space inside the building51 m²Exterior space attached to the building32 m²External storage space12 m²,202 m²,51 m²,32 m²,12 m²,794 m²,900 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories,"Outdoor awning, flue, sliding door and TV via cable",C        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2018, in ownership)",794 m²,Full ownership,Alongside a quiet road and in center,Surrounded by garden,Attached brick storage,Double glazing and insulated walls,Attached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
