header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Riouwstraat 62 G,3531 CZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88030584-riouwstraat-62-g/?navigateSource=resultlist,20220129_204534,"€ 290,000 kosten koper","€ 10,000    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (29 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,Mezzanine (apartment),Resale property,1956,With carpets and curtains,Combination roof covered with roof tiles,Living area29 m²Other space inside the building4 m²,29 m²,4 m²,127 m³,3 rooms (2 bedrooms),1 bathroom,Shower,2 stories,2nd floor,Passive ventilation system,D            1.01What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Communal central heating and CH boiler,CH boiler and central facility,In ownership,Full ownership,In center and in residential district,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
