header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hadewychstraat 62,5216 KE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42696198-hadewychstraat-62/?navigateSource=resultlist,20220129_032302,"€ 269,000 kosten koper","€ 4,719    The asking price per m² (€ 269,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 125.26 per month,Apartment with shared street entrance (apartment),Resale property,1952,Flat roof,Living area57 m²Exterior space attached to the building3 m²External storage space3 m²,57 m²,3 m²,3 m²,188 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Detached brick storage,Yes,Yes,Yes (€ 125.26 per month),Yes,Yes,Yes,no
