header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,error
Kerkstraat 23,6551 ZX Weurt        ,https://www.funda.nl/en/koop/weurt/huis-42580337-kerkstraat-23/?navigateSource=resultlist,20220129_184626,"€ 1,095,000 kosten koper","€ 3,662    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (299 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1789,Listed building (national monument),Combination roof covered with roof tiles and cane,Living area299 m²Other space inside the building94 m²External storage space24 m²,299 m²,94 m²,24 m²,"10,913 m²","1,949 m³",8 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories and a basement,"Alarm installation, outdoor awning, skylight, optical fibre, passive ventilation system, flue and TV via cable",Not required,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2018, in ownership)",10.913 m²,Full ownership,"Alongside a quiet road, rural, freestanding location and unobstructed surrounding view",Surrounded by garden and sun terrace,Built-in,Electricity and running water,no
