header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fluitekruidweg 159,1508 AD Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42687154-fluitekruidweg-159/?navigateSource=resultlist,20220129_031855,"€ 250,000 kosten koper","€ 3,623    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 235.00 per month,Galleried apartment (apartment with open entrance to street),Resale property,1965,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building2 m²External storage space6 m²,69 m²,2 m²,6 m²,230 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,8 stories,1st floor,Elevator and TV via cable,C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 235.00 per month),Yes,Yes,Yes,no
