header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pettelaarseweg 251 b,5216 BM Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42540250-pettelaarseweg-251-b/?navigateSource=resultlist,20220201_110705,"€ 550,000 kosten koper","€ 4,911    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 224.80 per month,Apartment with shared street entrance,Resale property,1997,Living area112 m²Exterior space attached to the building23 m²External storage space6 m²,112 m²,23 m²,6 m²,371 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,6th floor,Alarm installation and elevator,C        What does this mean?,Completely insulated,CH boiler,CH boiler,Combination boiler,In residential district,Balcony present,Storage box,Underground parking,"Roof insulation, double glazing, insulated walls and floor insulation",Yes,Yes,Yes (€ 224.80 per month),Yes,Yes,Yes,no
