header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Sparrendaal 22,7544 NM Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42680447-sparrendaal-22/?navigateSource=resultlist,20220129_055854,"€ 575,000 kosten koper","€ 3,966    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1996,Flat roof covered with asphalt roofing,Living area145 m²Other space inside the building22 m²Exterior space attached to the building22 m²,145 m²,22 m²,22 m²,554 m²,575 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Outdoor awning, optical fibre, mechanical ventilation, flue, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","Wood heater, district heating and partial floor heating",District heating,554 m²,Full ownership,In residential district,Surrounded by garden,Roof terrace present,Detached wooden storage,Built-in,1 car,Electricity and heating,Parking on private property,no
