header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Facilities.1,Insulation,Type of parking facilities,error
Lage Naarderweg 3,1217 GM Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42534282-lage-naarderweg-3/?navigateSource=resultlist,20220129_075707,"€ 960,000 kosten koper","€ 4,898    The asking price per m² (€ 960,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1912,Combination roof covered with asphalt roofing and roof tiles,Living area196 m²Other space inside the building7 m²Exterior space attached to the building14 m²External storage space14 m²,196 m²,7 m²,14 m²,14 m²,381 m²,746 m³,8 rooms (5 bedrooms),3 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",3 stories and a basement,"Outdoor awning, mechanical ventilation and TV via cable",G        What does this mean?,CH boiler,CH boiler and electrical boiler,"HR Combi (gas-fired combination boiler from 2008, in ownership)",381 m²,In residential district,"Back garden, front garden and side garden","177 m² (16,5 meter deep and 10,7 meter broad)",Balcony present,Detached brick storage,Electricity,No insulation,Parking on private property,no
