header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Location,Shed / storage,Type of parking facilities,error
Appartement (Bouwnr. 3),6828 EK Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42482214-appartement-bouwnr-3/?navigateSource=resultlist,20220129_055258,"€ 265,000 vrij op naam","€ 4,818    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Residential property with shared street entrance,New property,2022,Flat roof covered with asphalt roofing,Living area55 m²,55 m²,165 m³,1 room,1 story,"Optical fibre, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Heat pump,In center,Detached brick storage,Parking on private property,no
