header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Prins Frisolaan 35,7242 GX Lochem        ,https://www.funda.nl/en/koop/lochem/huis-42653316-prins-frisolaan-35/?navigateSource=resultlist,20220128_062156,"€ 275,000 kosten koper","€ 2,165    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Bouwkundige keuring,Living area127 m²Other space inside the building10 m²,127 m²,10 m²,185 m²,462 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and optical fibre,B        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",185 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,84 m² (12 meter deep and 7 meter broad),Located at the northeast accessible via the rear,Public parking,no
