header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 581 E,1017 DR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42527564-keizersgracht-581-e/?navigateSource=resultlist,20220130_193643,"€ 1,400,000 kosten koper","€ 8,917    The asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 489.68 per month,Upstairs apartment (apartment),Resale property,1906-1930,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area157 m²Exterior space attached to the building12 m²External storage space7 m²,157 m²,12 m²,7 m²,542 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",Not required,Secondary glazing,CH boiler,CH boiler,"Combination boiler from 2017, in ownership",Full ownership,In center,Sun terrace,French balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 489.68 per month),Yes,No,No,no
