header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Facilities.1,error
Pheiferbuorren 17,9133 MC Anjum        ,https://www.funda.nl/en/koop/anjum/huis-88983612-pheiferbuorren-17/?navigateSource=resultlist,20220128_010555,"€ 395,500 kosten koper","€ 1,697    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,500) is calculated by dividing the asking price of the home by the living area (233 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1850,Living area233 m²Other space inside the building7 m²External storage space41 m²,233 m²,7 m²,41 m²,690 m²,813 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, jacuzzi, shower and 2 toilets",4 stories,"Jacuzzi, sauna and solar panels",G        What does this mean?,"CH boiler, gas heaters and partial floor heating",CH boiler and electrical boiler,"Intergas HRE (gas-fired combination boiler from 2014, in ownership)",690 m²,Full ownership,Surrounded by garden,Detached brick garage,1 car,"Electricity, heating and running water",no
