header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostenburgermiddenstraat 541,1018 LH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41356224-oostenburgermiddenstraat-541/?navigateSource=resultlist,20220130_202755,"€ 805,000 vrij op naam","€ 9,583    The asking price per m² (€ 805,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 210 per month,6+ months,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2021,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area84 m²Exterior space attached to the building21 m²,84 m²,21 m²,227 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,11th floor,"Balanced ventilation system, smart home, optical fibre, elevator, mechanical ventilation, TV via cable, solar collectors and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Central facility,Full ownership,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Balcony present,Built-in,Parking garage,No,No,No,No,No,No,no
