header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Type of garage,Type of parking facilities,error
C.02 - 2 Kamerappartement (Bouwnr. 9),1031 Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545653-c02-2-kamerappartement-bouwnr-9/?navigateSource=resultlist,20220131_001505,"€ 357,500 vrij op naam","€ 8,314    The asking price per m² (€ 357,500) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2022,SWK garantiecertificaat,Living area43 m²,43 m²,125 m³,2 rooms,5 stories,4th floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility and district heating,Underground parking and parking place,Parking garage,no
