header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Oranjeplein 12,6006 CZ Weert        ,https://www.funda.nl/en/koop/weert/huis-42515905-oranjeplein-12/?navigateSource=resultlist,20220128_034203,"€ 559,000 kosten koper","€ 3,022    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 559,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, double house",Resale property,1960,Gable roof covered with roof tiles,Living area185 m²Other space inside the building75 m²Exterior space attached to the building19 m²,185 m²,75 m²,19 m²,607 m²,912 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement","Optical fibre, rolldown shutters and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha (2014, in ownership)",607 m²,Full ownership,Back garden and front garden,"271 m² (21,2 meter deep and 15 meter broad)",Located at the southeast accessible via the rear,Built-in,2 cars,Parking on private property and public parking,no
