header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Klaterspeelweg 1,6026 PW Maarheeze        ,https://www.funda.nl/en/koop/maarheeze/huis-41330484-klaterspeelweg-1/?navigateSource=resultlist,20220128_084127,"€ 1,200,000 kosten koper","€ 4,979    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (241 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Country house, detached residential property",Resale property,1986,Gable roof covered with roof tiles,Living area241 m²Other space inside the building18 m²External storage space393 m²,241 m²,18 m²,393 m²,"21,200 m²",889 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Hipbath and toilet,2 stories,"Alarm installation, optical fibre and solar panels",A        What does this mean?,CH boiler and fireplace,"Nefit (2018, in ownership)",21.200 m²,Full ownership,Outside the built-up area and unobstructed surrounding view,Surrounded by garden,Detached brick storage,Detached brick garage,2 cars,Electrical door and loft,Parking on private property,no
