header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Niels Bohrplaats 524,3068 JK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42675901-niels-bohrplaats-524/?navigateSource=resultlist,20220126_010006,"€ 350,000 kosten koper","€ 2,778    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1969,Flat roof covered with asphalt roofing,Living area126 m²Other space inside the building12 m²Exterior space attached to the building13 m²,126 m²,12 m²,13 m²,456 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories,1st floor,Mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"AWB HR (gas-fired combination boiler, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
