header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Waterlinie 429,5658 NM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42679942-waterlinie-429/?navigateSource=resultlist,20220201_003207,"€ 475,000 kosten koper","€ 3,800    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2009,Flat roof,Living area125 m²Exterior space attached to the building26 m²External storage space4 m²,125 m²,26 m²,4 m²,137 m²,479 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Optical fibre, mechanical ventilation, passive ventilation system and sliding door",A        What does this mean?,Completely insulated,District heating,District heating,137 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"1 m² (0,99 meter deep and 0,99 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
