header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sanderijnstraat 24 2,1055 BT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519726-sanderijnstraat-24-2/?navigateSource=resultlist,20220130_222833,"€ 400,000 kosten koper","€ 7,547    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1950,Flat roof covered with asphalt roofing,Living area53 m²Exterior space attached to the building6 m²External storage space11 m²,53 m²,6 m²,11 m²,162 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,Passive ventilation system,E        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2053),Paid until 30-06-2053,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
