header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna van Buerenplein 244,2595 DE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42548263-anna-van-buerenplein-244/?navigateSource=resultlist,20220131_232929,"€ 595,000 kosten koper","€ 5,721    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under offer,Available in consultation,€ 269.43 per month,Upstairs apartment (apartment),Resale property,2012,Flat roof,Living area104 m²Exterior space attached to the building10 m²External storage space5 m²,104 m²,10 m²,5 m²,348 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,34th floor,Mechanical ventilation,A        What does this mean?,Double glazing and floor insulation,District heating,Central facility,Ownership encumbered with long-term leaset,Bought off for eternity,"On the edge of a forest, alongside park, in center and unobstructed surrounding view",Balcony present,Built-in,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 269.43 per month),Yes,Yes,Yes,no
