header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Hemstea 27,7152 BD Eibergen        ,https://www.funda.nl/en/koop/eibergen/huis-42676749-hemstea-27/?navigateSource=resultlist,20220130_121310,"€ 285,000 kosten koper","€ 2,415    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1925,Mansard roof covered with roof tiles,Living area118 m²Other space inside the building14 m²External storage space77 m²,118 m²,14 m²,77 m²,515 m²,473 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower,"2 stories, a/an loft and a basement","Outdoor awning, optical fibre, rolldown shutters and TV via cable",E        What does this mean?,"Mostly double glazed, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Atag (gas-fired combination boiler from 2019, in ownership)",515 m²,Full ownership,In residential district,Back garden and front garden,270 m² (35 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Loft and electricity,No insulation,Detached brick garage,1 car,Loft and electricity,No insulation,Parking on private property and public parking,no
