header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Postjeskade 9 hs,1058 DE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673632-postjeskade-9-hs/?navigateSource=resultlist,20220131_005032,"€ 375,000 kosten koper","€ 7,212    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1927,Combination roof covered with asphalt roofing and roof tiles,Living area52 m²,52 m²,192 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,TV via cable,D            1.40What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden,"65 m² (0,13 meter deep and 0,05 meter broad)",Located at the southeast,Paid parking and public parking,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
