header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Drinkwaterweg 84,3063 JC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42449077-drinkwaterweg-84/?navigateSource=resultlist,20220130_152629,"€ 375,000 kosten koper","€ 3,319    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 132.96 per month,Maisonnette (apartment),Resale property,1989,Living area113 m²External storage space6 m²,113 m²,6 m²,385 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,C            1.51What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Long-term lease (end date of long-term lease:  15-10-2053),"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Back garden,Built-in,Public parking,Yes,Yes,Yes (€ 132.96 per month),Yes,Yes,Yes,no
