header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
W. de Vries Robbéweg 28,4206 AL Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/huis-42664214-w-de-vries-robbeweg-28/?navigateSource=resultlist,20220128_075105,"€ 425,000 kosten koper","€ 2,891    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1929,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area147 m²Exterior space attached to the building8 m²External storage space9 m²,147 m²,8 m²,9 m²,186 m²,534 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and 2 toilets",2 stories and a attic,"Skylight, mechanical ventilation, flue, TV via cable and solar panels",F        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and wood heater,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",186 m²,Full ownership,In residential district and freestanding location,Back garden and front garden,"93 m² (15 meter deep and 6,2 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Public parking,no
