header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Prinses Margrietstraat 6,7021 CC Zelhem        ,https://www.funda.nl/en/koop/zelhem/huis-88908825-prinses-margrietstraat-6/?navigateSource=resultlist,20220129_180629,"€ 395,000 kosten koper","€ 3,559    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1951,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area111 m²Other space inside the building12 m²Exterior space attached to the building6 m²External storage space32 m²,111 m²,12 m²,6 m²,32 m²,481 m²,440 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories and a basement,Passive ventilation system,F        What does this mean?,Roof insulation and double glazing,CH boiler and gas heaters,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",481 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Detached wooden storage,Electricity,No insulation,Parking on private property and public parking,no
