header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Wilhelminapark 23,2342 AE Oegstgeest        ,https://www.funda.nl/en/koop/oegstgeest/huis-42688388-wilhelminapark-23/?navigateSource=resultlist,20220129_040327,"€ 1,600,000 kosten koper","€ 7,373    The asking price per m² (€ 1,600,000) is calculated by dividing the asking price of the home by the living area (217 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Villa, double house",Resale property,1921,Protected townscape or village view (permit needed for alterations),Living area217 m²Other space inside the building10 m²Exterior space attached to the building13 m²External storage space17 m²,217 m²,10 m²,13 m²,17 m²,225 m²,893 m³,8 rooms (5 bedrooms),2 bathrooms and 3 separate toilets,Shower,3 stories,"Alarm installation, skylight, passive ventilation system, flue and solar panels",E        What does this mean?,"Roof insulation, mostly double glazed and floor insulation","CH boiler, fireplace and partial floor heating",CH boiler,"Atag HR (gas-fired combination boiler from 2011, in ownership)",225 m²,Full ownership,"On the edge of a forest, alongside a quiet road and in residential district",Back garden and front garden,"78 m² (11,5 meter deep and 6,75 meter broad)",Located at the southeast,Balcony present,Detached wooden storage,Public parking,no
