header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Sint Maartensloop 60,5032 CX Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42559764-sint-maartensloop-60/?navigateSource=resultlist,20220129_202612,"€ 389,500 kosten koper","€ 3,301    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Living area118 m²External storage space8 m²,118 m²,8 m²,147 m²,420 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a attic,"Skylight, optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"Vaillant ( combination boiler, in ownership)",147 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"74 m² (10,4 meter deep and 9,15 meter broad)",Located at the west,Detached brick storage,Electricity,Public parking,no
