header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Balistraat 2 C,1094 JL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675872-balistraat-2-c/?navigateSource=resultlist,20220130_202716,"€ 375,000 kosten koper","€ 6,696    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 100.27 per month,Upstairs apartment (apartment),Resale property,1981-1990,Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building3 m²External storage space4 m²,56 m²,3 m²,4 m²,170 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"1998, in ownership",Municipal long-term lease,Paid until 30-04-2051,Alongside a quiet road and in residential district,Balcony present and french balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.27 per month),Yes,Yes,Yes,no
