header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Consulting rooms,error
Slagboom 23,7041 ST 's-Heerenberg        ,https://www.funda.nl/en/koop/s-heerenberg/huis-47409221-slagboom-23/?navigateSource=resultlist,20220128_054850,"€ 650,000 kosten koper","€ 2,826    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (230 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 590,000 kosten koper",6+ months,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2005,Gable roof covered with roof tiles,Living area230 m²Exterior space attached to the building40 m²External storage space19 m²,230 m²,40 m²,19 m²,490 m²,800 m³,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation and rolldown shutters,B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Atag Combifort (gas-fired combination boiler from 2005, in ownership)",490 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",204 m² (12 meter deep and 17 meter broad),Located at the south accessible via the rear,Roof terrace present,Parking place and detached brick garage,1 car,"Electricity, heating and running water",Completely insulated,        Not yet present but possible (attached)    ,no
