header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Akelei 4,5803 CA Venray        ,https://www.funda.nl/en/koop/venray/huis-42678944-akelei-4/?navigateSource=resultlist,20220128_082426,"€ 249,500 kosten koper","€ 2,289    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Living area109 m²Exterior space attached to the building12 m²External storage space11 m²,109 m²,12 m²,11 m²,152 m²,360 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",152 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"65 m² (10 meter deep and 6,5 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Running water,Public parking,no
