header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Badhuisweg 123 C,2597 JM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42662396-badhuisweg-123-c/?navigateSource=resultlist,20220129_194947,"€ 435,000 kosten koper","€ 4,265    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 420.10 per month,Apartment with shared street entrance (apartment),Resale property,1976,Protected townscape or village view (permit needed for alterations),Living area102 m²Other space inside the building1 m²Exterior space attached to the building14 m²External storage space33 m²,102 m²,1 m²,14 m²,33 m²,325 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Elevator and TV via cable,C        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Underground parking and parking place,Paid parking,Yes,Yes,Yes (€ 420.10 per month),Yes,Yes,Yes,no
