header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Type of parking facilities,error
Jean Jonxisstraat 21,3075 RT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42433727-jean-jonxisstraat-21/?navigateSource=resultlist,20220126_170944,"€ 465,950 vrij op naam","€ 3,851    The asking price per m² (€ 465,950) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under option,Available in consultation,"Single-family home, row house",New property,2023,Woningborg garantiecertificaat,Living area121 m²,121 m²,315 m³,4 rooms (3 bedrooms),3 stories,Mechanical ventilation,Not available,"Roof insulation, insulated walls and floor insulation",District heating,District heating,In residential district,Back garden,Public parking,no
