header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
de Greefstraat 5 B,5622 GJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42531987-de-greefstraat-5-b/?navigateSource=resultlist,20220201_015047,"€ 205,000 kosten koper","€ 4,457    The asking price per m² (€ 205,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 116.37 per month,Upstairs apartment (apartment),Resale property,1959,Flat roof covered with asphalt roofing,Living area46 m²Other space inside the building26 m²External storage space4 m²,46 m²,26 m²,4 m²,170 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,"Air conditioning, mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",Full ownership,Alongside a quiet road and business park,Sun terrace,"24 m² (6,44 meter deep and 3,7 meter broad)",Located at the south,Roof terrace present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 116.37 per month),Yes,Yes,Yes,no
