header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Hasseltstraat 1,6821 AL Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42674492-van-hasseltstraat-1/?navigateSource=resultlist,20220129_033642,"€ 384,500 kosten koper","€ 3,258    The asking price per m² (€ 384,500) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 75 per month,"January 17, 2022",Available,Available in consultation,Ground-floor apartment,Resale property,1906,Living area118 m²Other space inside the building19 m²Exterior space attached to the building21 m²,118 m²,19 m²,21 m²,488 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Shower,3 stories,Ground floor,E        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"HR combi (gas-fired combination boiler, in ownership)",Full ownership,In center and in residential district,Front garden and side garden,"11 m² (1,5 meter deep and 7 meter broad)",Located at the southwest,Roof terrace present,Built-in,"Electricity, heating and running water",Attached brick garage,1 car,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
