header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Winde 21,7908 WS Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42549442-winde-21/?navigateSource=resultlist,20220129_203622,"€ 365,000 kosten koper","€ 2,310    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2004,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area158 m²Other space inside the building27 m²Exterior space attached to the building22 m²,158 m²,27 m²,22 m²,268 m²,692 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,"Optical fibre, mechanical ventilation, solar collectors and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler and solar boiler,"HR (gas-fired combination boiler from 2017, in ownership)",268 m²,Full ownership,"Alongside a quiet road, in residential district and freestanding location",Back garden and front garden,"83 m² (7,5 meter deep and 11 meter broad)",Located at the south accessible via the rear,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
