header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Agorabaan 27,8224 JS Lelystad        ,https://www.funda.nl/en/koop/lelystad/appartement-42657500-agorabaan-27/?navigateSource=resultlist,20220129_035945,"€ 300,000 kosten koper","€ 3,093    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 218.00 per month,Upstairs apartment (apartment),Resale property,1996,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building5 m²External storage space17 m²,97 m²,5 m²,17 m²,293 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,1st floor,"Air conditioning, outdoor awning, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Combi (gas-fired combination boiler from 2016, in ownership)",Full ownership,In center,Balcony present,Built-in,Garage,1 car,Electricity,Resident's parking permits,Yes,Yes,Yes (€ 218.00 per month),Yes,Yes,Yes,no
