header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brandingdijk 310,3059 RB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42536125-brandingdijk-310/?navigateSource=resultlist,20220126_004240,"€ 595,000 kosten koper","€ 3,269    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,Apartment with shared street entrance (apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area182 m²Other space inside the building10 m²External storage space4 m²,182 m²,10 m²,4 m²,549 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Jacuzzi, steam cabin and toilet",1 story,1st floor,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Full ownership,Full ownership,Full ownership,Full ownership,"Alongside water, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Underground parking and parking place,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
