header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Roggeveenstraat 6,3814 VC Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42541612-roggeveenstraat-6/?navigateSource=resultlist,20220129_060910,"€ 385,000 kosten koper","€ 3,929    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1957,Accessible for seniors,Gable roof covered with roof tiles,Living area98 m²External storage space4 m²,98 m²,4 m²,159 m²,381 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,"Passive ventilation system, rolldown shutters, flue and solar panels",D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and wood heater,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",159 m²,Full ownership,In residential district,Back garden and front garden,"68 m² (10,8 meter deep and 6,3 meter broad)",Located at the northwest accessible via the rear,Outside plastic storage cabinet,Electricity,No insulation,Public parking,no
