header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spreeuwenlaan 20,2566 ZN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42428082-spreeuwenlaan-20/?navigateSource=resultlist,20220131_215116,"€ 798,000 kosten koper","€ 7,000    The asking price per m² (€ 798,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1923,Combination roof covered with asphalt roofing and slate,Living area114 m²Other space inside the building52 m²Exterior space attached to the building3 m²External storage space18 m²,114 m²,52 m²,3 m²,18 m²,593 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Ground floor,"Outdoor awning, flue and TV via cable",E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Balcony present,Detached wooden storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,No,No,No,No,No,No,no
