header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Kruisstraat 3,5293 AH Gemonde        ,https://www.funda.nl/en/koop/gemonde/bouwgrond-41386744-kruisstraat-3/?navigateSource=resultlist,20220129_180118,"€ 329,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,663 m²,no
