header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fruinplantsoen 86,3571 PT Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42684390-fruinplantsoen-86/?navigateSource=resultlist,20220131_151158,"€ 350,000 kosten koper","€ 4,321    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 221.00 per month,Galleried apartment (apartment),Resale property,1967,Flat roof,Living area81 m²Exterior space attached to the building4 m²External storage space7 m²,81 m²,4 m²,7 m²,263 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Outdoor awning, elevator and TV via cable",C        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 221.00 per month),Yes,Yes,Yes,no
