header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik Hendrikstraat 102 H,1052 JA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42522365-frederik-hendrikstraat-102-h/?navigateSource=resultlist,20220130_184655,"€ 700,000 kosten koper","€ 6,796    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 82.30 per month,Ground-floor apartment (apartment),Resale property,1905,Flat roof covered with asphalt roofing,Living area103 m²Exterior space attached to the building13 m²,103 m²,13 m²,389 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",Not available,"Double glazing, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Gas-fired, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-06-2075),Paid until 30-06-2075,Back garden,"14 m² (5,5 meter deep and 2,5 meter broad)",Located at the south,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 82.30 per month),Yes,Yes,Yes,no
