header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Bastion 40,5911 DL Venlo        ,https://www.funda.nl/en/koop/venlo/appartement-88937425-bastion-40/?navigateSource=resultlist,20220127_215355,"€ 539,000 kosten koper","€ 4,607    The asking price per m² (€ 539,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Galleried apartment (corridor apartment),117 m² residential surface area,3 rooms (2 bedrooms),305 m³,A        What does this mean?,Resale property,2009,no
