header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Kretalaan 58,3059 XL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42537199-kretalaan-58/?navigateSource=resultlist,20220128_073541,"€ 950,000 kosten koper","€ 5,429    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (175 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,2021,Flat roof covered with asphalt roofing,Living area175 m²Exterior space attached to the building38 m²,175 m²,38 m²,215 m²,673 m³,5 rooms (3 bedrooms),1 separate toilet,3 stories,"Optical fibre, mechanical ventilation, passive ventilation system, sliding door, TV via cable and solar panels",A+        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",Possibility for fireplace and district heating,District heating,215 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, freestanding location and unobstructed surrounding view",Front garden and sun terrace,"38 m² (4,2 meter deep and 9 meter broad)",Located at the west accessible via the rear,Built-in,"Loft, electricity and heating",Insulated walls and floor insulation,Parking on private property,no
