header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Groot Middendorp 34,3871 PW Hoevelaken        ,https://www.funda.nl/en/koop/hoevelaken/huis-88992184-groot-middendorp-34/?navigateSource=resultlist,20220129_075122,"€ 385,000 kosten koper","€ 3,468    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1981-1990,Gable roof covered with roof tiles,Living area111 m²External storage space6 m²,111 m²,6 m²,142 m²,381 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Outdoor awning, optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",142 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"78 m² (13,8 meter deep and 5,62 meter broad)",Located at the east accessible via the rear,Detached brick storage,Loft and electricity,Parking on private property,no
