header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hamontstraat 15,5628 PH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42520731-hamontstraat-15/?navigateSource=resultlist,20220129_022149,"€ 350,000 kosten koper","€ 2,756    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 375,000 kosten koper",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1972,Gable roof covered with roof tiles,Living area127 m²Other space inside the building3 m²External storage space9 m²,127 m²,3 m²,9 m²,134 m²,448 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",134 m²,Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"59 m² (9 meter deep and 6,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Public parking,no
