header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brinklaan 31 C2,1404 EP Bussum        ,https://www.funda.nl/en/koop/bussum/appartement-42522119-brinklaan-31-c2/?navigateSource=resultlist,20220130_145915,"€ 400,000 kosten koper","€ 4,598    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2009,Combination roof covered with asphalt roofing and roof tiles,Living area87 m²Exterior space attached to the building7 m²External storage space6 m²,87 m²,7 m²,6 m²,294 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HR c.v. (gas-fired combination boiler from 2009, in ownership)",Full ownership,Full ownership,Full ownership,"Alongside water, in center and freestanding location",Balcony present,Storage box,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
