header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Esdoornstraat 56,2565 HS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42513277-esdoornstraat-56/?navigateSource=resultlist,20220131_230539,"€ 399,000 kosten koper","€ 3,562    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1931-1944,Flat roof,Living area112 m²Other space inside the building1 m²Exterior space attached to the building4 m²,112 m²,1 m²,4 m²,429 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Mechanical ventilation and TV via cable,C        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
