header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Reinkenstraat 24,5654 LC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42682520-reinkenstraat-24/?navigateSource=resultlist,20220201_005714,"€ 275,000 kosten koper","€ 3,235    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1958,Gable roof covered with roof tiles,Living area85 m²Other space inside the building10 m²External storage space24 m²,85 m²,10 m²,24 m²,149 m²,338 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2005, in ownership)",149 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"87 m² (14,5 meter deep and 6 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Insulated walls,Public parking,no
