header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Gordelweg 97 C,3037 AM Rotterdam        Liskwartier,https://www.funda.nl/en/koop/rotterdam/appartement-42538927-gordelweg-97-c/?navigateSource=resultlist,20220126_163957,25 november 2021,8 december 2021,13 dagen,no
