header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan der Verenigde Naties 6,2314 GG Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-42680939-laan-der-verenigde-naties-6/?navigateSource=resultlist,20220129_094226,"€ 575,000 kosten koper","€ 5,227    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 159.00 per month,Apartment with shared street entrance (apartment),Resale property,1997,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with other,Living area110 m²Exterior space attached to the building14 m²External storage space8 m²,110 m²,14 m²,8 m²,362 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,"Outdoor awning, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking and parking place,"Parking on private property, public parking and parking garage",Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,no
