header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Bouwkavel / sit. 32,4337 Middelburg        ,https://www.funda.nl/en/koop/middelburg/bouwgrond-41296168-bouwkavel-sit-32/?navigateSource=resultlist,20220129_185551,"€ 187,063 vrij op naam",6+ months,Under option,Available in consultation,Building plot,490 m²,Alongside a quiet road and in residential district,no
