header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zocherstraat 60,3067 AT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42664178-zocherstraat-60/?navigateSource=resultlist,20220126_171628,"€ 225,000 kosten koper","€ 3,629    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 147.40 per month,Residential property with shared street entrance (apartment),Resale property,1964,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building4 m²External storage space13 m²,62 m²,4 m²,13 m²,212 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,E        What does this mean?,Mostly double glazed,Communal central heating,Central facility,Ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2101),Paid until 30-01-2053,In residential district,Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 147.40 per month),Yes,Yes,Yes,no
