header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Johan Brouwerstraat 17,5684 WB Best        ,https://www.funda.nl/en/koop/best/huis-88051205-johan-brouwerstraat-17/?navigateSource=resultlist,20220129_191359,"€ 337,500 kosten koper","€ 2,744    The asking price per m² (€ 337,500) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,1960,Gable roof covered with asphalt roofing and roof tiles,Living area123 m²Exterior space attached to the building26 m²External storage space14 m²,123 m²,26 m²,14 m²,132 m²,369 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,3 stories,TV via cable,E        What does this mean?,"Double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"HR combiketel Remeha (gas-fired combination boiler from 2020, in ownership)",132 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"44 m² (8 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Roof insulation and insulated walls,Public parking,no
