header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Kavels (Bouwnr. K10),9408 Assen        ,https://www.funda.nl/en/koop/assen/bouwgrond-42515134-kavels-bouwnr-k10/?navigateSource=resultlist,20220128_231946,"€ 168,300 vrij op naam",2 months,Sold under reservation,Available in consultation,Building plot,510 m²,no
