header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerweg 301 III,1055 DX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674901-bos-en-lommerweg-301-iii/?navigateSource=resultlist,20220130_230915,"€ 550,000 kosten koper","€ 7,432    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 116 per month,"January 18, 2022",Available,Available in consultation,Mezzanine (apartment),Resale property,1940,Living area74 m²Other space inside the building1 m²Exterior space attached to the building8 m²,74 m²,1 m²,8 m²,267 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,4th floor,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (2021, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 737,9 per year with option to purchase",Alongside busy road,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
