header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Floralaan West 153,5644 BH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42661930-floralaan-west-153/?navigateSource=resultlist,20220201_012244,"€ 965,000 kosten koper","€ 5,133    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 965,000) is calculated by dividing the asking price of the home by the living area (188 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Under offer,Available in consultation,"Villa, detached residential property",Resale property,1955,Gable roof covered with roof tiles,Living area188 m²Other space inside the building12 m²Exterior space attached to the building25 m²External storage space43 m²,188 m²,12 m²,25 m²,43 m²,698 m²,746 m³,12 rooms (6 bedrooms),1 bathroom,Bath,2 stories and a attic,Flue and TV via cable,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Agpo Econforte HMC35 (gas-fired from 1997, in ownership)",698 m²,Full ownership,In residential district,"Back garden, surrounded by garden, front garden and side garden","297 m² (16,5 meter deep and 18 meter broad)",Located at the southwest accessible via the rear,French balcony present,Parking place and detached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
