header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Planeet 5,7891 CP Klazienaveen        ,https://www.funda.nl/en/koop/klazienaveen/huis-88964932-planeet-5/?navigateSource=resultlist,20220129_040912,"€ 257,500 kosten koper","€ 2,259    The asking price per m² (€ 257,500) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,"Single-family home, row house",114 m² residential surface area / 191 m² plot surface area,5 rooms (4 bedrooms),416 m³,Not available,Resale property,2015,no
