header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cordell Hullplaats 361,3068 VG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88028194-cordell-hullplaats-361/?navigateSource=resultlist,20220126_164251,"€ 298,000 kosten koper","€ 3,041    The asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 184.60 per month,Galleried apartment (apartment),Resale property,1970,Disabled access friendly,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building9 m²External storage space8 m²,98 m²,9 m²,8 m²,315 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Sauna,1 story,8th floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system, sauna and TV via cable",E        What does this mean?,"Roof insulation, partly double glazed and floor insulation",Communal central heating,Electrical boiler,Full ownership,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 184.60 per month),Yes,Yes,Yes,no
